DateAndTime;Line;ID;Carrier;BarCode1;BarCode2;BarCode3;BarCode4;LotNum
2023-12-15 16:43:32.593;3;30357211;Other;2LUS331220002+48000001;JJD014600011331751802;;;5
2023-12-15 16:43:39.593;3;30357212;Other;2286104752;2LUS33122+48000001;JJD014600011340239993;;5
2023-12-15 16:43:45.593;3;30357213;Other;JJD014600011310787987;2LUS331220002+48000001;5864501720;;5
2023-12-15 16:43:51.593;3;30357214;Other;JJD014600011339841069;2LUS331220002+48000001;;;5
2023-12-15 16:43:55.593;3;30357215;Other;JJD014600011339841069;2LUS331220002+48000001;;;5
2023-12-15 16:44:02.593;3;30357216;Other;JJD014600011330344668;2LUS331911501+48000001;1098496350;;5
2023-12-15 16:44:08.593;3;30357217;Other;JJD014600011318599154;2LUS331911501+48000001;1052198571;;5
2023-12-15 16:44:23.610;3;30357218;Other;JJD014600011332910789;2LUS33122+48000001;8008764175;;5
2023-12-15 16:44:29.610;3;30357219;Other;6557263790;2LUS33191+48000001;JJD014600011315474563;;5
2023-12-15 16:44:36.610;3;30357220;Other;2LUS33122+48000001;JJD014600011322258563;;;5
2023-12-15 16:44:48.610;3;30357221;Other;8377861424;2LUS33122+48000001;JJD014600011352118337;;5
2023-12-15 16:45:11.643;3;30357222;Other;7338950883;2LUS33122+48000001;JJD014600011355178124;;5
2023-12-15 16:45:19.643;3;30357223;Other;4231224270;2LUS33122+48000001;JJD014600011314836898;;5
2023-12-15 16:45:24.643;3;30357224;Other;4521153011;2LUS33122+48000001;JJD014600011353624959;;5
2023-12-15 16:45:30.643;3;30357225;Other;3171968704;2LUS33122+48000001;C23120902738346;JJD014600011329136761;5
2023-12-15 16:45:37.660;3;30357226;Other;4747675391;2LUS33126+48000001;JJD0000814190805188;;5
2023-12-15 16:45:44.673;3;30357227;Other;6835812174;2LUS331911501+48000001;JJD014600011320931940;;5
2023-12-15 16:45:51.677;3;30357228;Other;4344960616;2LUS33122+48000001;JJD014600011319377139;;5
2023-12-15 16:45:57.677;3;30357229;Other;4702421334;2LUS33122+48000001;JJD014600011356517754;;5
2023-12-15 16:46:06.690;3;30357230;Other;4231231454;2LUS33191+48000001;;;5
2023-12-15 16:46:15.707;3;30357231;Other;7476979904;2LUS331220002+48000001;;;5
2023-12-15 16:46:22.707;3;30357232;Other;1098530845;2LUS33191+48000001;JJD014600011330348221;;5
2023-12-15 16:46:48.707;3;30357233;Other;JJD014600011354407532;2LUS331220022+48000001;9859942363;;5
2023-12-15 16:46:54.707;3;30357234;Other;JJD014600011333858290;2LUS33122+48000001;2295554402;;5
2023-12-15 16:47:05.707;3;30357235;Other;JJD014600011350771159;2LUS33191+48000001;C23120903798842;;5
2023-12-15 16:47:10.707;3;30357236;Other;1305187181;2LUS331910001+48000001;JJD014600011357935994;;5
2023-12-15 16:50:33.760;3;30357237;Other;JJD014600011315545725;2LUS331220002+48000001;;;5
2023-12-18 09:28:39.413;1;12249678;USPS;ZM9;1Z485A971345521712;420331911501;;6
2023-12-18 09:28:45.413;1;12249679;USPS;spPBV9JL96R;1ZX32V271342260686;420331911501;;6
2023-12-18 09:29:06.430;1;12249680;USPS;spR3M3XfcDV;1ZW6X9231338974831;420331911501;;6
2023-12-18 09:29:13.430;1;12249681;USPS;spNL3mkYpVn;1ZW68A811306847153;420331911501;;6
2023-12-18 09:29:18.430;1;12249682;USPS;1Z099E7R1355401376;420331911501;;;6
2023-12-18 09:29:27.443;1;12249683;USPS;420331911501;1Z20R40X0229027195;;;6
2023-12-18 09:29:39.443;1;12249684;USPS;spNB2DKwr9S;ZM8;1Z4860V90244511367;420331911501;6
2023-12-18 09:29:50.443;1;12249685;USPS;ZM2;420331911501;1Z09792W0262104295;;6
2023-12-18 09:29:54.447;1;12249686;USPS;Z01;420331911501;1ZA2E9801316489905;spNK35YV7Jr;6
2023-12-18 09:29:58.447;1;12249687;USPS;ZM2;420331911501;1Z0638E81347234868;spRwM3K9yDq;6
2023-12-18 09:30:07.460;1;12249688;USPS;1Z47YW191307392194;420331911501;;;6
2023-12-18 09:30:19.477;1;12249689;USPS;spR6F3C9Ndg;1ZX3Y3551322332660;420331911501;;6
2023-12-18 09:30:24.477;1;12249690;USPS;420331911501;;;;6
2023-12-18 09:30:30.477;1;12249691;USPS;420331911501;1ZY4V3150244257047;1SZ21U1O;42043125;6
2023-12-18 09:30:39.477;1;12249692;USPS;420331911501;1Z46YY971253544902;spSw13G0974;Z02;6
2023-12-18 09:30:43.493;1;12249693;USPS;420331911501;Z02;;;6
2023-12-18 09:31:21.493;1;12249694;USPS;spRsM3BQjWy;1ZY497020310503719;420331911501;;6
2023-12-18 09:31:56.523;1;12249695;USPS;1ZY608720338204479;420331911501;;;6
2023-12-18 09:32:02.527;1;12249696;USPS;420331911501;1ZX272711236309241;;;6
2023-12-18 09:32:10.527;1;12249697;USPS;10040094920669;1Z81F1Y00328833693;420331911501;;6
2023-12-18 09:32:20.527;1;12249698;USPS;1ZF36D240326327972;42033191;;;6
2023-12-18 09:32:24.527;1;12249699;USPS;1Z6R014V0320740350;42033191;;;6
2023-12-18 09:33:22.603;1;12249700;USPS;420331911501;1ZX341F40314418965;spPBWGM4H5N;;6
2023-12-18 09:33:30.620;1;12249701;USPS;ZM6;1ZY5001V0221700360;;;6
2023-12-18 09:33:34.650;1;12249702;USPS;spSJ134J5Nd;Z09;1Z92Y7910205358798;420331911501;6
2023-12-18 09:33:52.700;1;12249703;USPS;420331911501;1Z9853WA0317878587;;;6
2023-12-18 09:33:57.700;1;12249704;USPS;1Z803R420309011426;420331911501;;;6
2023-12-18 09:34:02.700;1;12249705;USPS;1ZX341F40314414272;420331911501;;;6
2023-12-18 09:34:09.713;1;12249706;USPS;F9Y;1ZAC27501300101797;420331911501;;6
2023-12-18 09:34:14.713;1;12249707;USPS;NO READ;;;;6
2023-12-18 09:34:16.713;1;12249708;USPS;42033191;;;;6
2023-12-18 09:34:27.717;1;12249709;USPS;420331911501;1Z093A4A0373150034;;;6
2023-12-18 09:34:31.717;1;12249710;USPS;spPBWGPJGQF;420331911501;1ZX341F40314407235;;6
2023-12-18 09:34:35.730;1;12249711;USPS;1ZX341F40314415182;420331911501;;;6
2023-12-18 09:34:44.730;1;12249712;USPS;1Z093A4A0373150552;420331911501;;;6
2023-12-18 09:34:49.730;1;12249713;USPS;1Z803R420309006094;420331911501;;;6
2023-12-18 09:34:56.730;1;12249714;USPS;1Z1206E10399963955;420331911501;;;6
2023-12-18 09:35:06.730;1;12249715;USPS;1Z82V99Y0323677907;420331911501;;;6
2023-12-18 09:35:29.730;1;12249716;USPS;420331911501;1ZX341F40314363710;;;6
2023-12-18 09:35:34.730;1;12249717;USPS;420331911501;1Z9853WA0317836425;;;6
2023-12-18 09:35:41.747;1;12249718;USPS;420331911501;1Z9853WA0317860443;;;6
2023-12-18 09:35:48.747;1;12249719;USPS;spPBVKPX5NX;420331911501;1Z099E7R0255164573;;6
2023-12-18 09:35:53.747;1;12249720;USPS;420331911501;1Z093A4A0373183151;spOZWLG152C;Z02;6
2023-12-18 09:36:01.747;1;12249721;USPS;1ZY608720338201981;420331911501;;;6
2023-12-18 09:36:06.747;1;12249722;USPS;Z10;1ZX3W9160314257617;420331911501;;6
2023-12-18 09:36:12.747;1;12249723;USPS;spPBWBNR2MH;1Z08R85V0300824793;420331911501;;6
2023-12-18 09:36:21.747;1;12249724;USPS;1ZY392E60350821987;420331911501;Z02;;6
2023-12-18 09:36:41.747;1;12249725;USPS;1ZB35H290311024805;;;;6
2023-12-18 09:36:53.750;1;12249726;USPS;Z17;1ZAC28310310774881;420331911501;;6
2023-12-18 09:36:58.750;1;12249727;USPS;420331911501;1Z9853WA0317813253;;;6
2023-12-18 09:37:04.750;1;12249728;USPS;1Z81F1Y00328817157;420331911501;;;6
2023-12-18 09:37:11.750;1;12249729;USPS;420331911501;1Z093A4A0373157975;;;6
2023-12-18 09:37:21.750;1;12249730;USPS;1ZX3A6250325635142;420331911501;;;6
2023-12-18 09:37:31.750;1;12249731;USPS;1Z803R420309014790;420331911501;;;6
2023-12-18 09:37:36.750;1;12249732;USPS;1Z81R9840373674264;420331911501;;;6
2023-12-18 09:37:40.750;1;12249733;USPS;1ZA8G2681304529452;420331911501;;;6
2023-12-18 09:37:53.767;1;12249734;USPS;1Z803R420309014398;420331911501;;;6
2023-12-18 09:37:58.767;1;12249735;USPS;420331911501;1ZY392A80323796468;;;6
2023-12-18 09:38:03.767;1;12249736;USPS;420331911501;1ZY3999R0302953502;;;6
2023-12-18 09:38:12.767;1;12249737;USPS;ZM5;spPBVH7LZFG;1Z803R420309018974;420331911501;6
2023-12-18 09:38:16.767;1;12249738;USPS;1Z803R420309041635;420331911501;;;6
2023-12-18 09:38:23.767;1;12249739;USPS;1Z5AR5050330517134;420331911501;;;6
2023-12-18 09:38:34.767;1;12249740;USPS;1ZAC28310310757739;420331911501;;;6
2023-12-18 09:38:39.767;1;12249741;USPS;1Z803R420309042787;420331911501;;;6
2023-12-18 09:38:48.767;1;12249742;USPS;1Z9853WA0317858901;420331911501;B06;;6
2023-12-18 09:38:53.767;1;12249743;USPS;spPBWFVLKVM;1Z803R420309046685;420331911501;ZM5;6
2023-12-18 09:39:12.767;1;12249744;USPS;1Z803R420309024547;420331911501;Z17;LQ;6
2023-12-18 09:39:19.767;1;12249745;USPS;420331911501;1Z803R420309026689;spPBWJHSF46;;6
2023-12-18 09:39:26.767;1;12249746;USPS;420331911501;1Z803R420309027366;;;6
2023-12-18 09:39:30.767;1;12249747;USPS;ZRA;420331911501;1ZF233211371610986;spPBWDXBHNH;6
2023-12-18 09:39:34.767;1;12249748;USPS;spPBVCZNFH3;1Z803R420309029122;420331911501;Z02;6
2023-12-18 09:39:37.767;1;12249749;USPS;F9V;;;;6
2023-12-18 09:39:56.767;1;12249750;USPS;420331911501;1Z2197180306825056;;;6
2023-12-18 09:40:15.767;1;12249751;USPS;420331911501;1ZA8G2681304541303;;;6
2023-12-18 09:40:18.767;1;12249752;USPS;Z16;1ZX26F130338506571;420331911501;;6
2023-12-18 09:40:25.767;1;12249753;USPS;NO READ;;;;6
2023-12-18 09:40:28.767;1;12249754;USPS;420331910001;1Z97747E0313387611;;;6
2023-12-18 09:40:35.767;1;12249755;USPS;1Z8Y98450342146226;42033191;;;6
2023-12-18 09:40:44.767;1;12249756;USPS;420331911501;1Z8Y92150349621285;;;6
2023-12-18 09:40:47.767;1;12249757;USPS;1ZAC98180317684323;420331911501;;;6
2023-12-18 09:40:55.767;1;12249758;USPS;1Z20107V0336126842;42033191;;;6
2023-12-18 09:40:59.767;1;12249759;USPS;1Z803R420309031164;420331911501;;;6
2023-12-18 09:41:22.783;1;12249760;USPS;420331911501;1ZAC98180359436754;;;6
2023-12-18 09:41:37.783;1;12249761;USPS;420331911501;1ZE356F80304695176;;;6
2023-12-18 09:41:47.783;1;12249762;USPS;420331911501;1ZY488760365255773;;;6
2023-12-18 09:41:52.783;1;12249763;USPS;Z01;42033191;1Z0W37W21293097986;;6
2023-12-18 09:42:00.783;1;12249764;USPS;ZM2;420331911501;1Z803R420309018474;spPBWGD9YBX;6
2023-12-18 09:42:05.783;1;12249765;USPS;spNI3qvh7JS;420331911501;1Z681EY20357665436;ZM2;6
2023-12-18 09:42:11.783;1;12249766;USPS;420331911501;1Z0RV5021256741445;Z09;spNK3xKqqnk;6
2023-12-18 09:42:17.783;1;12249767;USPS;420331911501;1ZB791640309286135;;;6
2023-12-18 09:42:23.783;1;12249768;USPS;ZM2;420331911501;spPBWG7F6M2;;6
2023-12-18 09:42:28.783;1;12249769;USPS;1Z5W0W960319861502;420331911501;Z02;;6
2023-12-18 09:42:42.787;1;12249770;USPS;1Z6A464R4228279814;420331911501;;;6
2023-12-18 09:42:54.787;1;12249771;USPS;420331911501;1Z093A4A0373107304;;;6
2023-12-18 09:42:57.787;1;12249772;USPS;420331911501;1Z20WW370306064096;;;6
2023-12-18 09:43:04.787;1;12249773;USPS;spPBVHBNYDQ;420331911501;ZM1;;6
2023-12-18 09:43:07.787;1;12249774;USPS;spPBV9M3X2B;420331911501;Z02;;6
2023-12-18 09:43:14.787;1;12249775;USPS;LQ;420331911501;Z03;1ZY30R170313616811;6
2023-12-18 09:43:18.787;1;12249776;USPS;spPBVHBBLLQ;420331911501;1Z803R420309039004;ZM1;6
2023-12-18 09:43:25.787;1;12249777;USPS;ZM1;spO9B2GZ8OG;420331911501;;6
2023-12-18 09:43:41.787;1;12249778;USPS;1Z803R420309045882;420331911501;;;6
2023-12-18 09:43:46.803;1;12249779;USPS;420331911501;1Z803R420309047602;;;6
2023-12-18 09:43:56.817;1;12249780;USPS;ZM6;spPBV8Y5H75;1Z803R420309019713;420331911501;6
2023-12-18 09:44:00.833;1;12249781;USPS;spNE3TxCns7;420331911501;1Z40155F1224025315;;6
2023-12-18 09:44:05.850;1;12249782;USPS;Z01;1ZX341F40314421951;420331911501;;6
2023-12-18 09:44:08.850;1;12249783;USPS;spPBVCZMTLC;;;;6
2023-12-18 09:44:25.850;1;12249784;USPS;1Z97V9F40332920792;420331911501;;;6
2023-12-18 09:44:32.850;1;12249785;USPS;420331911501;1ZY393360349973086;;;6
2023-12-18 09:44:36.850;1;12249786;USPS;420331911501;1ZC6J5620311261312;921084986627;;6
2023-12-18 09:44:48.850;1;12249787;USPS;spNBYF5S7JZ;1Z803R420309023191;42033191;;6
2023-12-18 09:44:51.850;1;12249788;USPS;420331911501;1Z803R420309019062;;;6
2023-12-18 09:45:01.850;1;12249789;USPS;420331911501;1Z6216A80308509629;spORZCESXNA;;6
2023-12-18 09:45:07.850;1;12249790;USPS;420331911501;;;;6
2023-12-18 09:48:52.963;1;12249791;USPS;BS8;420331911501;1ZB8G4470303738362;;6
2023-12-18 09:49:35.980;1;12249792;USPS;1Z7985X00339478661;420331911501;;;6
2023-12-18 09:49:38.980;1;12249793;USPS;420331911501;1ZY392A80323787594;;;6
2023-12-18 09:49:47.980;1;12249794;USPS;420331911501;1Z82AF320303637737;;;6
2023-12-18 09:49:56.980;1;12249795;USPS;1Z0R941R0306366196;420331911501;spPBVBVF6ZV;Z09;6
2023-12-18 09:50:00.980;1;12249796;USPS;420331911501;1ZX25V240337059651;spRSK3tKq8h;Z01;6
2023-12-18 10:50:18.163;3;30357238;Other;NO READ;;;;5
2023-12-18 10:50:22.163;3;30357239;Other;NO READ;;;;5
2023-12-18 10:50:45.680;1;12249797;USPS;NO READ;;;;6
2023-12-18 12:30:25.630;1;12249798;USPS;E17;;;;6
2023-12-18 12:30:40.633;1;12249799;USPS;TBA310540028348;;;;6
2023-12-18 12:31:11.693;3;30357240;Other;NO READ;;;;5
2023-12-18 12:31:13.693;3;30357241;Other;NO READ;;;;5
2023-12-18 12:31:19.693;3;30357242;Other;NO READ;;;;5
2023-12-18 12:31:38.697;3;30357243;Other;NO READ;;;;5
2023-12-18 12:31:42.697;3;30357244;Other;NO READ;;;;5
2023-12-18 12:31:50.697;3;30357245;Other;NO READ;;;;5
2023-12-18 12:32:09.710;3;30357246;Other;NO READ;;;;5
2023-12-18 12:32:15.710;3;30357247;Other;NO READ;;;;5
2023-12-18 12:32:31.710;3;30357248;Other;NO READ;;;;5
2023-12-18 12:32:48.713;3;30357249;Other;NO READ;;;;5
2023-12-19 09:33:21.723;3;30357250;Other;NO READ;;;;5
2023-12-19 09:33:25.723;3;30357251;Other;NO READ;;;;5
2023-12-19 09:33:33.723;3;30357252;Other;NO READ;;;;5
2023-12-19 09:33:37.723;3;30357253;Other;NO READ;;;;5
2023-12-19 09:33:47.723;3;30357254;Other;NO READ;;;;5
2023-12-19 09:33:50.723;3;30357255;Other;NO READ;;;;5
2023-12-19 09:33:58.740;3;30357256;Other;NO READ;;;;5
2023-12-19 09:34:08.740;3;30357257;Other;NO READ;;;;5
2023-12-19 09:34:16.740;3;30357258;Other;NO READ;;;;5
2023-12-19 09:34:19.740;3;30357259;Other;NO READ;;;;5
2023-12-19 09:34:33.757;3;30357260;USPS;NO READ;;;;5
2023-12-19 09:34:37.773;3;30357261;USPS;NO READ;;;;5
2023-12-19 09:34:51.773;3;30357262;USPS;NO READ;;;;5
2023-12-19 09:34:57.773;3;30357263;USPS;NO READ;;;;5
2023-12-19 09:35:11.773;3;30357264;USPS;NO READ;;;;5
2023-12-19 09:35:17.773;3;30357265;USPS;NO READ;;;;5
2023-12-19 09:35:25.773;3;30357266;USPS;NO READ;;;;5
2023-12-19 09:35:31.773;3;30357267;USPS;NO READ;;;;5
2023-12-19 09:35:33.773;3;30357268;USPS;NO READ;;;;5
2023-12-19 09:35:35.773;3;30357269;USPS;NO READ;;;;5
2023-12-19 09:37:34.040;1;12249800;USPS;420331229214490347969603645647;;;;6
2023-12-19 09:41:24.873;3;30357270;USPS;NO READ;;;;6
2023-12-19 09:41:28.873;3;30357271;USPS;NO READ;;;;6
2023-12-19 09:41:36.873;3;30357272;USPS;NO READ;;;;6
2023-12-19 09:41:51.263;1;12249801;USPS;420331229212490344496749767421;C23120903672094;;;6
2023-12-19 09:42:06.873;3;30357273;USPS;NO READ;;;;6
2023-12-19 09:42:54.873;3;30357274;USPS;NO READ;;;;6
2023-12-19 09:43:20.873;3;30357275;USPS;REVIEW;;;;6
2023-12-19 09:43:27.873;3;30357276;USPS;NO READ;;;;6
2023-12-18 12:22:47.280;2;2615279;FedEx;NO READ;;;;2
2023-12-18 12:29:38.367;2;2615280;Amazon;E15;;;;2
2023-12-18 12:29:42.380;2;2615281;Amazon;NO READ;;;;2
2023-12-18 12:29:45.380;2;2615282;Amazon;E15;TBA310546028196;;;2
2023-12-18 12:29:52.380;2;2615283;Amazon;TBA310523093350;;;;2
2023-12-18 16:11:00.757;2;2615284;Amazon;FRG;;;;2
2023-12-18 16:13:11.790;2;2615285;Amazon;NO READ;;;;2
2023-12-18 16:13:14.790;2;2615286;Amazon;NO READ;;;;2
2023-12-18 16:13:19.790;2;2615287;Amazon;NO READ;;;;2
2023-12-18 16:13:24.790;2;2615288;Amazon;NO READ;;;;2
2023-12-18 16:13:27.790;2;2615289;Amazon;NO READ;;;;2
2023-12-18 16:13:30.790;2;2615290;Amazon;NO READ;;;;2
2023-12-18 16:13:35.790;2;2615291;Amazon;spNKZG8LCXV;;;;2
2023-12-18 16:13:39.790;2;2615292;Amazon;NO READ;;;;2
2023-12-18 16:13:43.790;2;2615293;Amazon;420331229214490347678706714746;;;;2
2023-12-18 16:13:50.790;2;2615294;Amazon;420331269374889677025291474059;spNKZG8LCXV;;;2
2023-12-18 16:13:54.790;2;2615295;Amazon;NO READ;;;;2
2023-12-18 16:13:58.790;2;2615296;Amazon;NO READ;;;;2
2023-12-18 16:14:01.790;2;2615297;Amazon;NO READ;;;;2
2023-12-18 16:14:22.807;2;2615298;Amazon;NO READ;;;;2
2023-12-18 16:14:25.807;2;2615299;Amazon;NO READ;;;;2
2023-12-18 16:14:30.807;2;2615300;Amazon;TBA310527612606;;;;2
2023-12-18 16:14:33.807;2;2615301;Amazon;TBA310527612606;;;;2
2023-12-18 16:14:36.807;2;2615302;Amazon;NO READ;;;;2
2023-12-18 16:14:39.807;2;2615303;Amazon;NO READ;;;;2
2023-12-18 16:14:43.807;2;2615304;Amazon;NO READ;;;;2
2023-12-18 16:14:46.807;2;2615305;Amazon;NO READ;;;;2
2023-12-18 16:14:49.807;2;2615306;Amazon;NO READ;;;;2
2023-12-18 16:14:55.807;2;2615307;Amazon;TBA310578343696;;;;2
2023-12-18 16:15:00.807;2;2615308;Amazon;TBA310527612606;;;;2
2023-12-18 16:15:04.807;2;2615309;Amazon;TBA310587190699;E17;;;2
2023-12-18 17:00:38.193;2;2615310;Amazon;NO READ;;;;2
2023-12-18 17:05:20.357;2;2615311;Amazon;spNKZG8LCXV;;;;2
2023-12-18 17:05:26.370;2;2615312;Amazon;NO READ;;;;2
2023-12-18 17:05:29.370;2;2615313;Amazon;NO READ;;;;2
2023-12-18 17:05:33.370;2;2615314;Amazon;NO READ;;;;2
2023-12-18 17:05:36.370;2;2615315;Amazon;NO READ;;;;2
2023-12-18 17:05:39.370;2;2615316;Amazon;NO READ;;;;2
2023-12-18 17:06:03.373;2;2615317;Amazon;TBA877746849000;;;;2
2023-12-18 17:06:11.373;2;2615318;Amazon;0885911268707;TBA877670531000;;;2
2023-12-18 17:06:22.373;2;2615319;Amazon;TBA310571668715;;;;2
2023-12-18 17:06:45.373;2;2615320;Amazon;TBA877768185000;;;;2
2023-12-18 17:06:57.373;2;2615321;Amazon;9632080400298604039300787912198983;;;;2
2023-12-18 17:58:37.627;2;2615322;Amazon;TBA310534628312;;;;2
2023-12-19 09:28:03.860;2;2615323;Amazon;NO READ;;;;2
2023-12-19 09:28:16.860;2;2615324;Amazon;NO READ;;;;2
2023-12-19 09:28:19.860;2;2615325;Amazon;TBA877219059000;;;;2
2023-12-19 09:28:41.877;2;2615326;Amazon;NO READ;;;;2
2023-12-19 09:28:43.877;2;2615327;Amazon;NO READ;;;;2
2023-12-19 09:28:46.877;2;2615328;Amazon;NO READ;;;;2
2023-12-19 09:28:52.877;2;2615329;Amazon;UUS0460452216133;;;;2
2023-12-19 09:28:56.877;2;2615330;Amazon;NO READ;;;;2
2023-12-19 09:28:59.877;2;2615331;Amazon;NO READ;;;;2
2023-12-19 09:29:02.877;2;2615332;Amazon;E15;;;;2
2023-12-19 09:29:15.877;2;2615333;Amazon;E15;;;;2
2023-12-19 09:29:20.877;2;2615334;Amazon;NO READ;;;;2
2023-12-19 09:29:26.877;2;2615335;Amazon;1V500000000136632;;;;2
2023-12-19 09:29:30.877;2;2615336;Amazon;NO READ;;;;2
2023-12-19 09:29:34.877;2;2615337;Amazon;NO READ;;;;2
2023-12-19 09:29:37.877;2;2615338;Amazon;NO READ;;;;2
2023-12-19 09:29:42.877;2;2615339;Amazon;FSA;;;;2
2023-12-19 09:29:51.877;2;2615340;Amazon;FSA;;;;2
2023-12-19 09:29:55.893;2;2615341;Amazon;FSA;spNH3ZLsPhp;;;2
2023-12-19 09:30:00.910;2;2615342;Amazon;FSA;;;;2
2023-12-19 09:30:07.923;2;2615343;Amazon;TBA877158431000;;;;2
2023-12-19 09:30:17.923;2;2615344;Amazon;NO READ;;;;2
2023-12-19 09:30:20.923;2;2615345;Amazon;NO READ;;;;2
2023-12-19 09:30:23.923;2;2615346;Amazon;E15;;;;2
2023-12-19 09:32:28.957;2;2615347;Amazon;NO READ;;;;2
2023-12-19 09:32:31.957;2;2615348;Amazon;NO READ;;;;2
2023-12-19 09:32:34.957;2;2615349;Amazon;NO READ;;;;2
2023-12-19 09:32:58.960;2;2615350;Amazon;NO READ;;;;2
2023-12-19 09:37:40.040;2;2615351;Amazon;420331229214490347969603645647;;;;2
2023-12-19 09:38:47.057;2;2615352;Amazon;4203312200029434608205498439361088;;;;2
2023-12-19 09:38:53.057;2;2615353;Amazon;420331229212490307971264060633;;;;2
2023-12-19 09:39:59.073;2;2615354;Amazon;FSA;;;;2
2023-12-19 09:40:04.073;2;2615355;Amazon;FSA;TBA879532953000;;;2
2023-12-19 09:40:08.073;2;2615356;Amazon;FSA;;;;2
2023-12-19 09:40:12.073;2;2615357;Amazon;FSA;;;;2
2023-12-19 09:40:16.073;2;2615358;Amazon;FSA;;;;2
2023-12-19 09:40:20.073;2;2615359;Amazon;NO READ;;;;2
2023-12-19 09:40:25.073;2;2615360;Amazon;Z01;;;;2
2023-12-19 09:40:30.073;2;2615361;Amazon;spPBWH2R57F;;;;2
2023-12-19 09:40:35.073;2;2615362;Amazon;spPBWDHKMQ3;;;;2
2023-12-19 09:40:40.073;2;2615363;Amazon;Z05;spPBWGKCXDC;;;2
2023-12-19 09:40:50.073;2;2615364;Amazon;spPBV9N4CBK;;;;2
2023-12-19 09:41:56.123;2;2615365;Amazon;C23120302574081;420331229212490344496747096882;;;2
2023-12-19 09:42:00.123;2;2615366;Amazon;420331229214490344496748285382;;;;2
2023-12-19 09:42:04.123;2;2615367;Amazon;420331229212490307971262113881;;;;2
2023-12-19 09:42:09.123;2;2615368;Amazon;420331229212490307971263714827;;;;2
2023-12-19 09:42:12.123;2;2615369;Amazon;HR000240844;420331229200190149672289091542;;;2
2023-12-19 09:42:25.140;2;2615370;Amazon;420331229400116901696130697745;;;;2
2023-12-19 09:42:34.140;2;2615371;Amazon;420331229300120111411240151979;;;;2
2023-12-19 09:42:38.153;2;2615372;Amazon;420331229400111206210878510202;;;;2
2023-12-19 09:42:42.170;2;2615373;Amazon;NO READ;;;;2
2023-12-19 09:42:45.170;2;2615374;Amazon;420331229212490307971262956525;C23120402780390;;;2
2023-12-19 09:42:51.187;2;2615375;Amazon;420331229214490347969603700537;;;;2
2023-12-19 09:42:53.187;2;2615376;Amazon;4203312200029400108205499589407051;;;;2
2023-12-19 09:43:35.873;3;30357277;USPS;NO READ;;;;6
2023-12-19 09:49:20.537;1;12249802;USPS;420331529995;1ZR8354VYW19463144;42033122926129999428695414179;;6
2023-12-19 09:49:27.537;1;12249803;USPS;1ZA03R690322816890;420331220002;;;6
2023-12-19 09:49:46.553;1;12249804;USPS;1Z5R689Y1356428022;42033122;;;6
2023-12-19 09:49:52.567;1;12249805;USPS;420331220002;1ZAC28171300466099;;;6
2023-12-19 09:50:46.570;1;12249806;USPS;1Z8FY7820171680030;WD-USA-15;42033122;;6
2023-12-19 09:51:03.537;3;30357278;USPS;NO READ;;;;6
2023-12-19 09:52:18.773;1;12249807;USPS;Z13;spRwM3CkSj3;420331220002;1Z2418R21305683320;6
2023-12-19 09:52:22.773;1;12249808;USPS;42033191;1ZY1223R0302529605;;;6
2023-12-19 09:52:29.790;1;12249809;USPS;1Z2A280X6741097149;42184033122;;;6
2023-12-19 09:52:45.820;1;12249810;USPS;420331220002;1Z3774F21335603204;C311602774;;6
2023-12-19 09:52:49.837;1;12249811;USPS;420331220002;;;;6
2023-12-19 09:52:56.837;1;12249812;USPS;420331220002;1Z0V05161305479356;;;6
2023-12-19 09:53:05.853;1;12249813;USPS;42184033122;1ZV7Y8660431568989;;;6
2023-12-19 09:53:10.853;1;12249814;USPS;1ZX233A61357505888;420331220002;;;6
2023-12-19 09:53:14.853;1;12249815;USPS;1Z26WF261300158535;420331220002;;;6
2023-12-19 09:53:23.853;1;12249816;USPS;420331220002;1ZAC98180336519458;;;6
2023-12-19 09:53:26.853;1;12249817;USPS;PND20121911;48382436;1ZR569370291554266;42033122;6
2023-12-19 09:53:34.853;1;12249818;USPS;420331220002;1Z98559X1330470898;B06;;6
2023-12-19 09:53:43.853;1;12249819;USPS;BDT5728618SZ-1;ALS00589086119;42184033122;1Z30AV566797695920;6
2023-12-19 09:53:50.870;1;12249820;USPS;1ZR055240395449313;420331220000;;;6
2023-12-19 09:53:58.870;1;12249821;USPS;1Z2A280X6740427525;42184033122;;;6
2023-12-19 09:54:06.883;1;12249822;USPS;420331220002;;;;6
2023-12-19 09:54:10.883;1;12249823;USPS;1Z8FY3301365365626;420331220002;;;6
2023-12-19 09:54:14.883;1;12249824;USPS;4203319192612909838533581033191090;1Z093A4AYW73201614;4203312;;6
2023-12-19 09:54:25.900;1;12249825;USPS;1Z8FY3301365391875;420331220002;;;6
2023-12-19 09:54:31.900;1;12249826;USPS;1ZA03R690338165484;420331220002;;;6
2023-12-19 09:54:36.900;1;12249827;USPS;1ZX341F40314452883;420331220002;;;6
2023-12-19 09:54:44.900;1;12249828;USPS;420331220002;1Z8FY3301365399028;;;6
2023-12-19 09:55:01.900;1;12249829;USPS;spRSK39ghZj;1Z00A7T90306889442;420331911501;B75;6
2023-12-19 09:55:07.900;1;12249830;USPS;42184033122;1Z57E8100491032038;BDT5737606SZ-1;2073016;6
2023-12-19 09:55:19.900;1;12249831;USPS;42033122;00008839053796395423;1ZA821T10371582963;;6
